"","track_id","artist_name","title","loudness","tempo","time_signature","key","mode","duration","song_hotttnesss","year","popular"
"12877","TRAWCJY128F146A1D5","Bryan Ferry","Don't Want To Know (1999 Digital Remaster)",-6.895,119.897,1,3,0,247.11791,0.487112195,1994,0
"9527","TRAQKUB128F1460B81","AZ","Aziatic (Outro)",-7.459,87.599,4,2,1,60.21179,0.485761153,2002,0
"6490","TRALARH128F9312D62","The Irish Rovers","Green Grows the Laurel",-11.518,165.53,3,7,1,240.32608,0.485722716,0,0
"13052","TRAWPOF128E078B8C0","Fat Joe","My FoFo  (Album Version - Amended)",-7.004,80.865,4,2,1,235.20608,0.485296593,2005,0
"3629","TRAGJQL128E078E840","Shania Twain","Raining On Our Love",-11.958,82.789,5,6,1,278.54322,0.485122364,1995,0
"4369","TRAHUQF128F934EF0C","Jah Cure","Freedom",-6.304,85.731,1,5,0,287.65995,0.485122364,2008,0
"7791","TRANPHV128F9344CC3","Nerf Herder","Nervous Breakdown",-2.885,189.995,4,7,1,167.44444,0.485122364,2002,0
"11964","TRAUVVR128F425A925","Eurythmics","A Little Of You",-4.21,111.122,4,1,1,236.61669,0.485122364,1986,0
"12555","TRAVYRR128F423C597","Alice Cooper","Make That Money (Scrooge's Song) (Album Version)",-10.998,92.685,4,4,1,209.47546,0.485122364,1982,0
"1888","TRADFOJ128F425107D","Sizzla","Princess Black",-6.016,168.013,4,1,1,274.15465,0.48456253,1997,0
"2629","TRAETPQ128F92E562A","Sonora Santanera","Estoy Pensando En TÃ_",-11.106,105.459,1,0,1,168.46322,0.48456253,2003,0
"3154","TRAFRKR128F427D6E6","Vitamin C","About Last Night (LP Version)",-6.297,96.989,4,2,1,241.03138,0.48456253,1999,0
"6151","TRAKVHK128F92DCC3C","Andy & Lucas","Dime Si Me Quieres",-4.85,97.786,4,2,1,213.52444,0.48456253,2008,0
"6505","TRALCFV128F93417AD","Los AutÃ©nticos Decadentes","Que Vas A Hacer Conmigo",-5.634,133.821,4,0,1,205.37424,0.48456253,2004,0
"7671","TRANEYV128F4269032","Keb' Mo'","I Am Your Mother Too",-16.239,86.631,3,7,1,242.80771,0.48456253,2001,0
"8821","TRAPDHL128F145401B","Jim Breuer","Party In The Stomach (LP Version)",-9.639,83.61,5,0,0,478.92853,0.48456253,2002,0
"8858","TRAPGNA128F421A89E","Bob Margolin","Lost Again",-8.091,108.496,1,10,1,204.09424,0.48456253,0,0
"9480","TRAQHCG128E07951DA","Mase","Wanna Hurt Mase? (Album Version)",-6.933,92.028,4,9,1,263.18322,0.48456253,0,0
"9587","TRAQQOG128F934B0A1","Lizzy Borden","Zanzibar",-4.151,186.075,3,8,1,386.66404,0.48456253,2000,0
"10126","TRARMUZ128F14AA0EA","Leon Russell","Roller Derby",-12.824,120.427,4,10,0,145.55383,0.48456253,0,0
"11185","TRATDIZ128F4242796","CafÃ© Quijano","En AlgÃºn RincÃ_n",-5.635,152.001,4,2,1,255.39873,0.48456253,1999,0
"14187","TRAYMYA128F4262C9D","Super Cat","Them No Care",-7.616,157.5,4,6,1,215.66649,0.48456253,1992,0
"14756","TRAZKOL128F4234128","Russell Malone","Sugar Buzz",-13.763,86.172,4,1,1,286.6673,0.48456253,2007,0
"22980","TRBCKNP128F4222D54","Britny Fox","Over And Out [Album Version]",-12.159,149.01,4,11,1,285.02159,0.48456253,1991,0
"8330","TRAOHHF128F426486F","Three-6 Mafia","We Got Da Dope",-9.33,157.991,4,0,1,159.81669,0.484469523,0,0
"10796","TRASWEK12903CB8417","Alexandre Desplat","Hidden Documents",-30.18,91.954,4,5,1,128.62649,0.483977246,2010,0
"12369","TRAVHLR128F146B476","Charly GarcÃ_a","AsesÃ_name",-7.383,93.011,4,2,1,223.05914,0.483977246,2003,0
"14661","TRAZCMR128F1462B51","Generation X","Rock 'n' Roll",-8.957,187.222,4,2,1,183.84934,0.483928148,0,0
"4235","TRAHKCD128F42969ED","Desert Dwellers","Pranafestation",-11.128,86.675,3,10,1,406.17751,0.483891999,2006,0
"2639","TRAEUGG128E07826F2","William Orbit","The Monkey King",-34.703,95.869,4,2,0,315.01016,0.48306456,1993,0
"5443","TRAJGCA128F9306CFF","Concretes","Souvenirs",-11.112,89.676,4,2,1,204.85179,0.48306456,2007,0
"8351","TRAOJEW128F4294CBD","K'Naan","Is It A Myth?",-14.254,100.567,3,3,1,213.13261,0.48306456,2007,0
"9577","TRAQPHD128F4226E5E","Soulwax","Soul Simplicity",-9.061,96.02,4,11,1,274.78159,0.48306456,1996,0
"13023","TRAWNOH128F4287513","Unkle Bob","What Do I Know",-6.623,124.094,4,6,0,252.18567,0.482804276,2006,0
"10041","TRAREHS128F92F8E13","Snow Patrol","New Sensation",-14.309,114.954,1,4,1,214.5171,0.482535379,2009,0
"46","TRAADMH128F9343E59","R.L. Burnside","Glory Be",-6.944,89.984,4,2,1,277.78567,0.482137585,2004,0
"9614","TRAQSPU128F422146B","Halfway to Gone","Black Night",-5.061,141.63,4,8,1,210.07628,0.482137585,2004,0
"12320","TRAVCNA128F930975C","Mithotyn","On Misty Pathways",-3.944,88.336,4,2,0,313.36444,0.482137585,1998,0
"4983","TRAITHF128F423FDFE","Maria Bamford","Vennette",-10.377,114.597,7,2,0,127.16363,0.480934213,2003,0
"5022","TRAIWMU128E0783D7D","Alexis HK","Juste Une Fois",-15.615,96.082,5,4,1,98.66404,0.480934213,2004,0
"132","TRAAJJV128F42A2F99","Bob Neuwirth","Biding Her Time",-18.114,152.267,3,4,1,241.10975,0.480610618,1990,0
"13734","TRAXXIT128F4263075","Henry Lee Summer","I Wish I Had A Girl",-10.228,127.68,4,9,1,266.4224,0.480610618,1988,0
"14321","TRAYYGT12903CB11CC","Scarlet's Remains","1492",-8.039,170.702,4,0,1,215.90159,0.480329369,2005,0
"1210","TRACALZ12903CDCFBB","Fudge Tunnel","Bed Crumbs",-7.31,120.703,4,11,1,124.94322,0.480238748,1991,0
"9599","TRAQRJO128F42B7B09","EPMD / Nocturnal","Dungeon Master",-6.866,180.823,4,6,1,204.5122,0.480238748,1997,0
"23036","TRBCRDW128F422D8BA","Keep Of Kalessin","As Mist Lay Silent Beneath",-5.298,127.585,4,5,1,340.4273,0.480238748,1999,0
"8904","TRAPKJB12903CE3A70","F.I.R.","I Am Here",-6.388,85.96,4,5,0,232.48934,0.480236921,2009,0
"2597","TRAEQPB128F1475024","Alceu ValenÃ§a","Sete Desejos",-9.813,144.162,3,2,1,205.87057,0.479116089,1992,0
"4265","TRAHMWO128F42A2181","Mavado","Real McKoy Feat. Busy Signal",-6.088,125.348,3,7,1,211.30404,0.478726288,2007,0
"11793","TRAUGRD128F425E997","Anna Abreu","Shame",-6.692,143.864,4,4,0,205.45261,0.478726288,2007,0
"9492","TRAQHWF128F146FF11","Jellyfish","The Ghost At #1",-9.679,169.875,4,5,0,216.60689,0.4785044,2006,0
"7087","TRAMDVP128F92F9803","Alexandre Desplat","Le Chagrin de Coco",-21.011,170.024,4,5,0,177.42322,0.478276995,2009,0
"11854","TRAUMHL128F930CFCB","Planxty","Junior Crehan's Favourite - Corney Is Coming",-14.873,202.789,4,7,1,156.18567,0.478276995,1973,0
"2076","TRADVSU128E0786371","Hem","Redwing",-10.468,123.997,4,3,1,252.86485,0.47643522,2004,0
"3797","TRAGXHN128F933F557","All Leather","As The Hog Pisseth",-7.107,84.562,1,2,1,108.38159,0.47643522,0,0
"4890","TRAIKSH128E07816DF","Nick Cave & The Bad Seeds","Stagger Lee",-9.29,153.768,4,7,1,315.08853,0.47643522,1996,0
"5492","TRAJKTV128F1453E3C","Juelz Santana / Bezel","Violence",-3.858,104.99,3,10,0,254.51057,0.47643522,2005,0
"10197","TRARTEH128F423DBC1","Radiohead","15 Step",-7.057,188.91,5,1,1,237.21751,0.47643522,2007,0
"11846","TRAULJK128F4294B58","Kent","Markus sÃ¥ng",-8.669,121.6,4,5,1,215.562,0.47643522,0,0
"758","TRABLHU128F1473B67","Baby Huey & The Baby Sitters","California Dreamin' (LP Version)",-10.895,132.973,1,2,0,288.36526,0.476248227,1971,0
"2055","TRADUDB128F42A61F9","Galactic","Squarebiz",-4.181,91.89,4,11,0,205.08689,0.476248227,2007,0
"2494","TRAEGRF128F426B2D2","The Clancy Brothers","Water Is Alright In Tay",-13.289,105.852,1,0,1,113.78893,0.476248227,1993,0
"4387","TRAHVWT128F148D428","EPMD","Mr. Bozack",-11.498,173.423,4,6,0,159.26812,0.476248227,1990,0
"14229","TRAYRQK128F9346118","Cobra Killer","The Universe is in the Oven",-6.857,97.433,4,2,1,233.40363,0.476248227,0,0
"10174","TRARRJL128F92DED0E","Julie Zenatti","On Efface",-11.061,80.084,4,1,0,252.99546,0.475638468,2004,0
"7211","TRAMNVF128F92DE562","Eduardo Dusek","Nostradamus",-7.667,111.802,3,2,1,160.7571,0.474496576,2000,0
"13554","TRAXGZE128F4287B9E","Dub Wiser","Atom x",-7.38,130.019,4,1,1,468.06159,0.47431589,0,0
"7896","TRANWVZ128F4216718","Kate Clinton","The Urge To Merge",-14.726,132.345,3,9,1,186.53995,0.474147941,0,0
"9624","TRAQTOS128F428E94B","SKYCLAD","The One Piece Puzzle",-8.294,167.504,3,2,0,361.24689,0.474147941,1994,0
"1241","TRACCKS128F42B77AE","Bone Thugs-N-Harmony","Murder One",-5.724,101.167,1,9,1,255.73832,0.474054831,2000,0
"1351","TRACMCG128F92CE225","Trivium","Upon The Shores [Explicit]",-3.973,100.604,4,4,0,321.17506,0.474054831,2008,0
"1864","TRADDRF128F145869F","Simple Minds","Careful In Career",-14.178,139.402,3,7,1,308.94975,0.474054831,1981,0
"2576","TRAEOOH128F934ACD4","GWAR","Let's Blame The Lightman",-3.492,169.237,4,1,1,189.57016,0.474054831,1997,0
"3671","TRAGLZM128F931C995","The B-52's","Tell It Like It T-I-IS (Album Version)",-7.465,136.767,4,11,1,313.20771,0.474054831,1992,0
"4284","TRAHOOP128F42B62AB","Cam'Ron / Juelz Santana","Losing Weight Part 2",-6.426,110.57,3,2,1,366.05342,0.474054831,2002,0
"4385","TRAHVUK128F1456988","The Roots","The Ultimate",-2.664,94.819,4,1,1,237.58322,0.474054831,0,0
"9430","TRAQDBO128F92ED2AC","In Extremo","Signapur",-3.734,114.127,4,4,0,233.74322,0.474054831,2005,0
"10023","TRARCNT12903CC4767","Zombina & The Skeletones","The Waiting",-6.264,94.754,4,0,0,145.3971,0.474054831,2006,0
"13668","TRAXQZA128F1463DEB","Jimmy Page / Robert Plant","Thank You",-12.494,152.313,4,7,1,348.08118,0.474054831,0,0
"13095","TRAWTLK12903CF4B2D","The Chi-Lites","The Coldest Days Of My Life",-10.955,139.925,4,9,1,274.83383,0.473912518,1972,0
"649","TRABAZH128F930419A","Glad","Blessed Assurance",-10.754,192.702,5,2,1,270.602,0.473346541,1993,0
"1877","TRADFAQ128F428AC13","Skrape","Searching For Home",-9.296,133.912,1,7,0,198.81751,0.473346541,2003,0
"2001","TRADPQW128F42636C3","fIREHOSE","Tien An Man Dream Again",-10.99,177.093,1,7,1,78.05342,0.473346541,1991,0
"2664","TRAEWHH128F428F3AB","The Color Red","Cleansing",-4.773,157.001,4,6,1,216.05832,0.473346541,0,0
"4249","TRAHLIF128F92E9CCF","Bebo Norman","Borrow Mine",-5.174,144.022,4,1,1,280.39791,0.473346541,2004,0
"5631","TRAJYTQ12903CDEF60","Spiral Stairs","Stolen Pills",-5.677,152.633,1,6,1,146.99057,0.473346541,2009,0
"6052","TRAKLML128E07999DA","Ms. Dynamite","Unbreakable",-8.226,109.287,1,2,1,208.5873,0.473346541,2005,0
"6122","TRAKRQW128F427D6E3","Vitamin C","Girls Against Boys (LP Version)",-6.024,117.198,4,1,1,256.83546,0.473346541,1999,0
"6511","TRALDAC128F9349882","Skeeter Davis","Am I That Easy To Forget",-12.945,120.689,3,11,1,125.77914,0.473346541,1995,0
"6598","TRALKHV128F4270340","Peggy Lee","If You Build A Better Mousetrap",-11.824,144.099,1,3,1,185.0771,0.473346541,0,0
"8369","TRAOKXG128F4232497","Blue Rodeo","Up On That Cloud",-5.972,189.068,4,2,1,213.34159,0.473346541,2005,0
"8785","TRAPAES128E0786E60","Ideal","Roter Rolls Royce",-11.761,95.572,4,10,1,191.73832,0.473346541,0,0
"9399","TRAQACB128F4263F7B","Ultimate Fakebook","Soaked In Cinnamon",-3.177,163.604,4,10,1,183.27465,0.473346541,0,0
"9417","TRAQBTU128F931BB1D","Hot Club Of Cowtown","Cabiria",-10.881,132.073,1,0,1,203.96363,0.473346541,2009,0
"9439","TRAQDXM128F421F033","Skeeter Davis","Santa Claus Is Coming To Town",-16.87,150.784,4,7,1,153.96526,0.473346541,1999,0
"9559","TRAQNHD128F42438E2","Alexander O'Neal","When A Man Loves A Woman",-5.184,95.924,3,7,1,183.11791,0.473346541,2008,0
"11155","TRATARQ128F932BD75","Laurie Berkner","Ice Cream Cone",-16.895,82.585,4,0,1,169.37751,0.473346541,2001,0
"11251","TRATJBD128F4263C26","Terror Squad / Remy / Prospect / Armageddon","Hum Drum",-5.511,181.3,7,11,0,251.89832,0.473346541,2004,0
"12943","TRAWHKS128F9330619","Jim Chappell","First Kiss",-25.266,88.479,3,9,1,241.8673,0.473346541,0,0
"14339","TRAYZXT128F42650B1","QBO","Magico",-4.867,205.739,4,11,0,189.6224,0.473346541,0,0
"8855","TRAPGFN12903CB5BAC","The Plimsouls","Women",-7.167,162.907,4,4,1,192.13016,0.47309773,1981,0
"144","TRAAKNS12903CC5198","Robben Ford","I Got Over It (Album Version)",-11.976,154.322,4,11,0,203.98975,0.47212112,1988,0
"1234","TRACBVI12903D0C406","Jesse Malin and The St. Marks Social","Revelations",-4.852,126.105,4,9,1,243.722,0.47212112,2007,0
"6697","TRALTDA128F427D0A3","James Carter","Dodo's Bounce",-18.826,140.666,4,8,0,366.0273,0.47212112,2008,0
"7103","TRAMEVZ128F4280A16","Steve Vai","Fire",-7.856,163.692,4,2,1,363.36281,0.47212112,2001,0
"11235","TRATIBE12903CB342E","From Dying Skies","Expeditions",-3.343,87.539,4,9,0,222.58893,0.471972854,0,0
"2508","TRAEIDZ128F42658BC","Arturo Sandoval","My Funny Valentine",-14.818,61.018,1,0,0,266.60526,0.471971172,2003,0
"7306","TRAMWQG128F427BA3C","Facto Delafe y las flores azules","Lametavolante",-5.726,194.012,4,7,1,127.79057,0.471971172,2005,0
"10818","TRASXZE128F427F156","Heavenly","Smile",-8.339,69.965,4,2,1,234.60526,0.471971172,1992,0
"14105","TRAYFXH128F92E20F8","Carlos Baute","Te extraÃ±o porque te extraÃ±o",-4.757,105.01,4,1,1,210.6771,0.471971172,2008,0
"4244","TRAHKRO128F9320EA7","The Tragically Hip","The Drop-Off",-3.926,165.224,3,4,1,219.89832,0.471578248,2006,0
"7052","TRAMBLO128F4287D24","RUN-DMC","Can I Get A Witness",-12.274,102.176,4,6,0,216.65914,0.471578248,1993,0
"22982","TRBCKRF128F9320920","Olivia Ruiz","EnervÃ©",-5.106,104,4,8,1,230.24281,0.471578248,2004,0
"23073","TRBCTSB128F931D570","Al DiMeola","God Bird Change",-10.841,141.508,4,2,0,231.00036,0.471578248,1982,0
"8348","TRAOIYM12903CDEF1E","Rihanna","The Hotness (ft. Shontelle)",-8.464,116.012,5,6,0,190.4322,0.470792085,0,0
"9535","TRAQLOD128F145EC9D","Enrique Iglesias","Dicen Por Ahi",-6.947,101.43,4,0,1,229.0673,0.469873001,1998,0
"3213","TRAFXHL128F148D175","Rickie Lee Jones","Love Is Gonna Bring Us Back Alive",-19.544,189.524,4,7,1,291.57832,0.469712431,1989,0
"7802","TRANPYC128F9332A49","Dead Hearts","In Our Hands_ Once Again",-5.053,136.714,1,4,1,44.30322,0.469712431,0,0
"10122","TRARMRC128F424317A","Tim Exile","Oh Scat Mix Up",-3.716,124.429,3,10,0,78.21016,0.469712431,2006,0
"11241","TRATIKG128F4233475","Tranzas","Un nuevo amor (version salsa)",-6.991,75.826,7,1,1,184.21506,0.469676965,2000,0
"6079","TRAKOLG128F427541A","Martriden","Blank Eye Stare",-4.701,83.914,4,0,0,355.94404,0.469619287,2006,0
"2484","TRAEGAZ128F426240C","CÃ©line Dion","Un Garcon Pas Comme Les Autres (Ziggy)",-14.403,80.999,7,3,1,179.01669,0.468997788,0,0
"4250","TRAHLMD128F146A75F","Photek","Under The Palms",-15.006,105.085,4,2,1,157.3873,0.468997788,2000,0
"6175","TRAKXEO12903CC5BCE","Prozak","Why??? featuring TECH N9NE & Twista",-5.534,113.534,4,10,0,207.85587,0.468997788,0,0
"7868","TRANUME128E0789D4C","Fountains Of Wayne","Janice's Party",-5.094,134.289,4,9,1,165.61587,0.468997788,2005,0
"10764","TRASTOM12903CBE8A6","Seven Mary Three","Hammer & a Stone",-13.852,140.666,4,0,1,283.16689,0.468997788,2008,0
"4760","TRAIAJU128F42581EF","The Ghost Of Lemora","Reach For The Ground",-7.105,136.89,4,11,0,208.69179,0.468946684,0,0
"7137","TRAMHFW128F4254303","Ricardo Lemvo","Yiri Yiri Bon",-8.491,175.43,4,5,0,292.12689,0.468333835,1997,0
"6064","TRAKMUO128F4215890","Enrique Iglesias","Si Juras Regresar",-7.06,141.22,4,9,1,263.81016,0.468181071,1995,0
"5430","TRAJEZT128E0795DF3","Rea_ Chris","E",-13.018,131.948,4,9,0,366.28853,0.467574948,1999,0
"2538","TRAEMGG12903CEBB52","Boondox","Nothing To Lose",-5.852,200.004,4,2,0,260.10077,0.467365631,2010,0
"5556","TRAJQXD128F428767D","Basic Channel","Radiance I",-17.88,71.416,5,11,1,811.2322,0.467365631,1994,0
"12523","TRAVVSL128F92F607D","Herb Alpert And The Tijuana Brass","Adios_ Mi Corazon",-14.962,97.52,1,5,1,163.94404,0.466422912,1964,0
"131","TRAAJJG128F4284B27","The Verve Pipe","Medicate Myself",-4.953,133.306,4,9,1,292.8322,0.466304831,2001,0
"1462","TRACVGF128F4277847","Los Van Van","Consuelate Como Yo",-6.017,130.691,4,6,0,263.60118,0.466304831,0,0
"6582","TRALJBG128F9301EDD","Joy Division","A Means To An End [Live at Birmingham University] [2007 Re-mastered]",-11.524,133.331,4,5,1,241.08363,0.466304831,0,0
"12452","TRAVPOV128F429EC1B","Plies featuring Tank","You (featuring Tank) (Amended Album Version)",-5.672,73.178,4,9,0,218.04363,0.466304831,2007,0
"14337","TRAYZXR128F934858F","Rancid","The Bravest Kids (Acoustic)",-5.28,102.394,4,7,1,94.01424,0.466304831,0,0
"14687","TRAZEBG128F1456D2E","MxPx","You Found Me",-5.41,101.106,1,11,0,151.24853,0.466304831,1995,0
"14846","TRAZSIN128F9352D39","Sofia Karlsson","Andra sidan",-16.757,152.338,4,3,1,172.93016,0.466304831,2009,0
"6649","TRALPAI12903CBF247","Louisa Mark","Keep It Like It Is",-14.29,128.304,1,5,0,156.52526,0.46627089,2003,0
"4325","TRAHRQI128F422BF78","Los Titanes","No La Dejes Sola",-6.453,103.548,4,2,1,214.17751,0.465641757,2008,0
"1494","TRACXYU128F425EEE8","Benabar","Le Zoo De Vincennes",-11.258,88.018,5,4,0,238.44526,0.464923994,2003,0
"5370","TRAJABU128F4239037","I Wayne","Grow Proper",-5.587,67.606,5,6,1,244.32281,0.464923994,2005,0
"12540","TRAVWYR128F92DED0F","Julie Zenatti","Dans Ces Villes",-3.737,105.931,4,9,0,227.5522,0.464923994,2004,0
"14222","TRAYQSZ12903CDCFCB","Fudge Tunnel","Gut Rot",-12.422,80.624,5,9,1,235.7024,0.464923994,1991,0
"14851","TRAZSPX128F4275112","PRE","Greasers",-3.972,142.107,1,9,1,92.70812,0.464923994,2007,0
"2616","TRAESDC12903CCEA5E","Rikk Agnew","Everyday",-7.594,154.286,1,7,1,269.40036,0.464477293,1982,0
"11796","TRAUGTX128F92DCEFD","Lonnie Brooks","Two Guitars Shuffle (take 1)",-12.302,124.471,1,9,1,351.73832,0.464335377,0,0
"13499","TRAXBUJ128F4247432","H-Town","Sex Dance",-6.569,124.152,4,3,0,289.30567,0.463849078,0,0
"1884","TRADFJJ128F934857E","Rancid","LA River (Acoustic)",-5.084,126.464,1,7,1,163.29098,0.463489662,0,0
"11311","TRATOHB128F930270D","Los Amigos Invisibles","San Agustin",-9.514,200.039,3,10,1,420.62322,0.463489662,0,0
"11950","TRAUUZF128EF347CD5","Eric Burdon","Devil's Daughter",-8.737,80.031,4,5,1,262.97424,0.463489662,1988,0
"12455","TRAVPSC128F147BEA8","45 Grave","Consumers (Album Version)",-7.204,130.49,3,11,0,130.66404,0.463489662,1989,0
"14236","TRAYSCQ128F933BA66","The Cannanes","Winding Down Again",-12.704,161.045,4,7,1,188.31628,0.463251105,0,0
"4220","TRAHHVA128F424ED80","Pretty Boy Floyd","Dept. Of Youth",-13.434,139.947,3,6,1,179.48689,0.462768945,0,0
"268","TRAAUWD128F930DD4E","Jimmy Wakely","Beautiful Brown eyes",-14.123,109.065,1,2,1,155.95057,0.462643183,2001,0
"11984","TRAUXYC128F42A86E8","NO-TONE ft.Inusa","Life is Love",-5.208,126.012,4,2,1,396.7473,0.462643183,0,0
"9088","TRAPZYB128F9309217","Illya Kuryaki And The Valderramas","Ninja Mental",-10.819,154.028,4,7,1,233.97832,0.462379946,1996,0
"14847","TRAZSJF12903CB2B42","Uriah Heep","Falling In Love",-8.535,165.976,4,5,1,184.55465,0.462379946,1978,0
"11146","TRATAFP128F423F8DD","Cybertribe","Cry Of The Earth",-12.068,160.011,4,1,0,387.97016,0.461429091,1998,0
"4298","TRAHPNB12903CCB8FA","Toots & The Maytals","She Will Never Let Me Down",-9.969,115.75,4,5,1,125.88363,0.460963161,1998,0
"218","TRAAQPS128F429161D","Bongzilla","Witch Weed (Live)",-6.788,95.882,4,9,1,397.26975,0.460541281,1999,0
"1869","TRADEAI12903C9B81C","Dokken","Disease",-5.152,89.019,4,6,1,210.88608,0.460541281,2008,0
"5973","TRAKDMK128F92F9AFC","The Tragically Hip","Country Day",-5.48,122.926,4,9,1,318.87628,0.460541281,2009,0
"6539","TRALFLE128F92E166E","Lou Reed","Intro",-23.367,65.896,4,7,1,111.15057,0.460541281,0,0
"6645","TRALONM128EF35A199","Madonna","Jump [Jacques Lu Cont Edit]",-7.288,130.003,4,7,1,320.1824,0.460541281,2006,0
"6663","TRALPZN128F4241A2F","Twista","It Feels So Good (Album Version)",-6.828,120.389,4,1,0,368.03873,0.460541281,1997,0
"7111","TRAMFHI12903CB4349","Goatwhore","A Closure in Infinity",-5.559,97.073,1,7,0,224.86159,0.460541281,2003,0
"9420","TRAQCBN128F1456991","The Roots / Jaguar","We Got You (Featuring Jaguar)",-17.317,218.587,4,5,1,39.18322,0.460541281,0,0
"9436","TRAQDWW12903CF4274","Joan Sutherland","Handel: Alcina: Tornami a vagheggiar",-16.553,138.356,3,10,1,264.12363,0.460541281,0,0
"9507","TRAQJAU128F42585AD","Spectra Soul","The Tube",-7.751,85.006,4,4,1,303.51628,0.460541281,2008,0
"10241","TRARWYE128F92E6C27","Harald Kloser / Thomas Wander / Thomas Schobel","Opening",-29.054,119.787,4,1,1,163.21261,0.460541281,0,0
"108","TRAAHZP12903CA25F4","Organized Konfusion","Hate",-8.709,175.769,4,11,0,198.3473,0.460484845,1997,0
"1833","TRADAYS12903CDBE0F","Furry Lewis","Judge Boushay Blues",-28.946,104.469,3,2,1,221.962,0.460484845,1972,0
"1930","TRADJJZ128F9341B40","Donna The Buffalo","Tides Of Time",-6.199,151.493,4,9,1,281.93914,0.460484845,1999,0
"4188","TRAHFCR128F422A375","Bloomfield","Quartier Latin",-10.87,179.987,4,10,0,277.39383,0.460484845,0,0
"4366","TRAHUHP128F424BD36","MU330","Cursed Again",-7.554,126.274,4,0,0,132.44036,0.460484845,1997,0
"5403","TRAJCJT128F4269E0C","Major Lance","Come See",-9.379,119.712,1,6,1,141.42649,0.460484845,1963,0
"6149","TRAKVCR12903CC764E","2raumwohnung","Rette Mich SpÃ_ter (Michael Ilbert Radio Mix)",-5.239,124.992,4,1,1,234.34404,0.460484845,2010,0
"7728","TRANKKB128EF34A897","Despina Vandi","Kalanta",-7.865,87.965,3,9,1,307.87873,0.460484845,0,0
"9411","TRAQBGZ128F932CD62","Laurie Berkner","ABCD Medley",-11.498,128.43,4,7,1,182.22975,0.460484845,0,0
"9468","TRAQFXU128F424DF7C","RyanDan","Always",-8.567,111.518,4,0,1,235.12771,0.460484845,2007,0
"10071","TRARHFF128F933D378","Dickies","Just Say Yes",-9.428,104.231,1,2,0,152.94649,0.460484845,0,0
"10111","TRARLTG12903CF06FD","Janina","Nachts um halb drei",-9.318,141.053,1,2,1,189.70077,0.460484845,0,0
"14193","TRAYNME128F92D1328","Syl Johnson","Diamond In The Rough",-8.242,144.344,4,4,0,176.74404,0.460484845,2000,0
"14883","TRAZVEJ128F92EDA77","Daniel Johnston","Rock Around The Christmas Tree",-7.324,133.142,4,4,1,130.55955,0.460484845,2006,0
"23069","TRBCTEE128F42438DC","Alexander O'Neal","Unbreak My Heart",-7.367,109.991,4,9,0,267.25832,0.460484845,2008,0
"23078","TRBCULX128F92F5CB3","El Barrio","Al maestro",-9.341,107.021,3,5,1,306.31138,0.460484845,0,0
"23135","TRBCYNJ128F92C9707","Dora The Explorer","Fairytale Land",-4.367,120.206,1,0,1,65.82812,0.460484845,0,0
